risk_aversion,kappa,base_qty,overlay_p_market,join_best,improve_best,imbalance_sensitivity,imbalance_level,inv_penalty_lambda,mtm_mean,mtm_std,mtm_abs_mean,inv_mean,inv_abs_mean,spread_mean,sharpe_event_mean,sharpe_event_adj_mean,sharpe_event_pooled,sharpe_event_adj_pooled,fills_mean,filled_qty_mean,delta_count
0.2,0.1,1,0.01,False,True,0.0,1,0.1,2387.5,1876.4877949095337,2398.9,21.3,21.3,1.5,6.432161156334281,2.5733692539108777,22.942660940639545,9.378550777052444,85.1,88.3,49928.8
0.2,0.2,1,0.01,False,True,0.0,1,0.1,2732.25,2102.211431511535,3045.15,23.4,23.4,1.5,6.395043808774169,2.503330562280797,21.873016573372105,9.41563268908435,82.4,84.8,49882.3
0.3,0.2,1,0.01,False,True,0.0,1,0.1,2732.25,2102.211431511535,3045.15,23.4,23.4,1.5,6.395043808774169,2.503330562280797,21.873016573372105,9.41563268908435,82.4,84.8,49882.3
0.2,0.1,1,0.01,False,True,1.0,1,0.1,3014.3,1953.6849256952587,3183.4,22.6,22.8,1.8,7.022695237287515,2.501321509485035,25.498850477698554,10.792644574749897,78.8,82.4,49912.3
0.1,0.5,1,0.01,False,True,1.0,1,0.1,2596.65,2225.8468806526453,2739.85,20.0,20.0,1.7,6.155438837338792,2.352735714227455,24.042269631182442,10.415600377610685,86.6,89.6,49914.5
0.2,0.2,1,0.01,False,True,0.5,1,0.1,2956.35,2382.7394021028263,3322.55,23.0,23.4,1.4,7.054009643373197,2.3493055397818416,24.784041443527123,10.387226591895589,78.6,81.0,49919.4
0.1,0.2,1,0.01,False,True,1.0,1,0.1,2610.0,2504.836044756445,3040.4,22.8,24.0,1.6,6.27511787709864,2.171666722818328,21.93460934778919,9.043586916939649,80.0,82.4,49945.0
0.1,0.2,1,0.01,False,True,0.5,1,0.1,2477.35,2249.110664363929,2767.65,21.3,21.3,1.3,6.527477536811042,2.027327050366649,22.667822717000334,9.5364132540325,85.8,87.7,49917.0
0.1,0.2,1,0.01,False,True,0.0,1,0.1,-36534.95,121913.35107850848,40264.65,21.4,21.8,1.2,4.755682814250432,1.660342676989356,-0.9393671360290551,-0.9356615729579023,81.1,83.2,49923.4
0.3,0.1,1,0.01,False,True,0.0,1,0.1,-36534.95,121913.35107850848,40264.65,21.4,21.8,1.2,4.755682814250432,1.660342676989356,-0.9393671360290551,-0.9356615729579023,81.1,83.2,49923.4
0.2,0.5,1,0.01,True,True,0.5,1,0.1,-3567.65,1739.5100691158864,3567.65,-42.4,42.4,1.3,-6.698750055656192,-2.352369144008171,-20.993453022201823,-7.596585951700678,148.8,162.2,49961.4
0.3,0.5,1,0.01,True,True,0.5,1,0.1,-3567.65,1739.5100691158864,3567.65,-42.4,42.4,1.3,-6.698750055656192,-2.352369144008171,-20.993453022201823,-7.596585951700678,148.8,162.2,49961.4
0.1,0.5,1,0.01,True,True,0.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.1,0.2,1,0.01,True,True,0.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.1,0.2,1,0.01,True,True,0.5,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.1,0.1,1,0.01,True,True,0.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.1,0.1,1,0.01,True,True,0.5,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.1,0.1,1,0.01,True,True,1.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.1,0.05,1,0.01,True,True,0.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.1,0.05,1,0.01,True,True,0.5,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.1,0.05,1,0.01,True,True,1.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.1,0.01,1,0.01,True,True,0.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.1,0.01,1,0.01,True,True,0.5,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.1,0.01,1,0.01,True,True,1.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.2,0.5,1,0.01,True,True,0.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.2,0.2,1,0.01,True,True,0.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.2,0.2,1,0.01,True,True,0.5,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.2,0.1,1,0.01,True,True,0.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.2,0.1,1,0.01,True,True,0.5,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.2,0.1,1,0.01,True,True,1.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.2,0.05,1,0.01,True,True,0.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.2,0.05,1,0.01,True,True,0.5,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.2,0.05,1,0.01,True,True,1.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.2,0.01,1,0.01,True,True,0.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.2,0.01,1,0.01,True,True,0.5,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.2,0.01,1,0.01,True,True,1.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.3,0.5,1,0.01,True,True,0.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.3,0.2,1,0.01,True,True,0.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.3,0.2,1,0.01,True,True,0.5,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.3,0.1,1,0.01,True,True,0.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.3,0.1,1,0.01,True,True,0.5,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.3,0.1,1,0.01,True,True,1.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.3,0.05,1,0.01,True,True,0.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.3,0.05,1,0.01,True,True,0.5,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.3,0.05,1,0.01,True,True,1.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.3,0.01,1,0.01,True,True,0.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.3,0.01,1,0.01,True,True,0.5,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.3,0.01,1,0.01,True,True,1.0,1,0.1,-3665.7,1873.7938075821824,3665.7,-43.3,43.3,1.3,-6.774804284889072,-2.3721628825960064,-21.26846958430146,-7.66191776785522,148.3,161.1,49967.4
0.1,0.5,1,0.01,True,True,0.5,1,0.1,-3603.5,1807.8867190421222,3603.5,-42.3,42.3,1.3,-6.751758268019578,-2.3742317768316075,-21.237687339309474,-7.688853127117546,149.8,163.5,49961.4
0.2,0.2,1,0.01,True,True,1.0,1,0.1,-3603.5,1807.8867190421222,3603.5,-42.3,42.3,1.3,-6.751758268019578,-2.3742317768316075,-21.237687339309474,-7.688853127117546,149.8,163.5,49961.4
0.3,0.2,1,0.01,True,True,1.0,1,0.1,-3603.5,1807.8867190421222,3603.5,-42.3,42.3,1.3,-6.751758268019578,-2.3742317768316075,-21.237687339309474,-7.688853127117546,149.8,163.5,49961.4
0.1,0.2,1,0.01,True,True,1.0,1,0.1,-3676.45,1892.8532761416031,3676.45,-42.2,42.2,1.3,-6.765831795921843,-2.4043437629507953,-21.18348172143956,-7.79196984938777,149.5,163.2,49957.7
0.1,0.5,1,0.01,True,True,1.0,1,0.1,-3556.05,1586.0520947378184,3556.05,-38.5,38.5,1.2,-6.8989243542078516,-2.532931745752154,-21.61834659943046,-8.144237893610354,148.4,164.7,49965.3
0.2,0.5,1,0.01,True,True,1.0,1,0.1,-3532.7,1627.834846932848,3532.7,-36.8,36.8,1.4,-6.965600694512814,-2.6093103576682717,-22.197054095549436,-8.425590185529234,151.3,167.8,49967.4
0.3,0.5,1,0.01,True,True,1.0,1,0.1,-3525.6,1564.04439763639,3525.6,-37.4,37.4,1.5,-7.064039186476588,-2.611435637543532,-22.193955511490863,-8.330446159062504,154.8,172.0,49964.7
0.1,0.5,2,0.01,True,True,1.0,1,0.1,-2669.3,970.1518838706534,2669.3,-26.0,26.0,1.3,-6.847201114717526,-2.771185929878143,-21.474204477656073,-8.664660804978485,153.7,223.8,49954.9
0.1,0.5,2,0.01,True,True,0.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.1,0.2,2,0.01,True,True,0.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.1,0.2,2,0.01,True,True,0.5,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.1,0.1,2,0.01,True,True,0.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.1,0.1,2,0.01,True,True,0.5,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.1,0.1,2,0.01,True,True,1.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.1,0.05,2,0.01,True,True,0.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.1,0.05,2,0.01,True,True,0.5,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.1,0.05,2,0.01,True,True,1.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.1,0.01,2,0.01,True,True,0.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.1,0.01,2,0.01,True,True,0.5,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.1,0.01,2,0.01,True,True,1.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.2,0.5,2,0.01,True,True,0.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.2,0.2,2,0.01,True,True,0.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.2,0.2,2,0.01,True,True,0.5,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.2,0.1,2,0.01,True,True,0.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.2,0.1,2,0.01,True,True,0.5,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.2,0.1,2,0.01,True,True,1.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.2,0.05,2,0.01,True,True,0.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.2,0.05,2,0.01,True,True,0.5,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.2,0.05,2,0.01,True,True,1.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.2,0.01,2,0.01,True,True,0.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.2,0.01,2,0.01,True,True,0.5,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.2,0.01,2,0.01,True,True,1.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.3,0.5,2,0.01,True,True,0.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.3,0.2,2,0.01,True,True,0.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.3,0.2,2,0.01,True,True,0.5,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.3,0.1,2,0.01,True,True,0.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.3,0.1,2,0.01,True,True,0.5,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.3,0.05,2,0.01,True,True,0.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.3,0.05,2,0.01,True,True,0.5,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.3,0.05,2,0.01,True,True,1.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.3,0.01,2,0.01,True,True,0.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.3,0.01,2,0.01,True,True,0.5,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.3,0.01,2,0.01,True,True,1.0,1,0.1,-2763.55,1195.923247490778,2763.55,-26.2,26.2,1.4,-6.879085289102083,-2.8200852196067956,-21.776447062295627,-8.854484048062766,151.4,220.4,49967.6
0.3,0.5,2,0.01,True,True,1.0,1,0.1,-2656.2,1220.2249382798238,2656.2,-22.4,22.4,1.3,-7.043707328923835,-2.9960711506657383,-22.066557991321115,-9.530040487106184,154.7,227.4,49971.3
0.2,0.5,2,0.01,True,True,1.0,1,0.1,-2778.4,931.752315681468,2778.4,-24.3,24.3,1.3,-7.084843635962836,-3.005721613835858,-22.10805569028224,-9.341218521284047,157.1,228.5,49961.5
0.2,0.2,2,0.01,True,True,1.0,1,0.1,-2695.05,972.2825792375841,2695.05,-23.0,23.0,1.4,-6.978021281731989,-3.0290730425840513,-21.861573345733664,-9.428490167927837,151.7,220.8,49956.1
0.3,0.2,2,0.01,True,True,1.0,1,0.1,-2739.15,988.7597464051169,2739.15,-23.3,23.3,1.5,-6.9805972404184145,-3.0325431579743123,-21.851021874917087,-9.444067280897658,151.3,220.3,49956.1
0.3,0.1,2,0.01,True,True,1.0,1,0.1,-2906.45,1123.4263425886995,2906.45,-25.1,25.1,1.5,-7.118907107061133,-3.0399091741619313,-22.46379426049878,-9.47307609997351,151.2,219.1,49968.5
0.1,0.5,2,0.01,True,True,0.5,1,0.1,-2705.0,971.7989618342995,2705.0,-23.1,23.1,1.3,-7.071485493635307,-3.0434481286123516,-22.17085986659692,-9.482188054720863,151.9,222.5,49952.9
0.2,0.5,2,0.01,True,True,0.5,1,0.1,-2681.65,971.414691456629,2681.65,-22.9,22.9,1.4,-7.045261024755114,-3.045919488254885,-22.0771605696754,-9.46514294400448,152.3,222.7,49953.0
0.3,0.5,2,0.01,True,True,0.5,1,0.1,-2681.65,971.414691456629,2681.65,-22.9,22.9,1.4,-7.045261024755114,-3.045919488254885,-22.0771605696754,-9.46514294400448,152.3,222.7,49953.0
0.1,0.2,2,0.01,True,True,1.0,1,0.1,-2925.9,1107.1314736741974,2925.9,-24.8,24.8,1.4,-7.172235396128222,-3.0834297107821897,-22.59652009820116,-9.599668545882059,151.2,219.2,49968.5
0.3,0.2,1,0.02,True,True,0.5,1,0.1,-6466.05,1830.712451630664,6466.05,-34.7,34.7,1.5,-10.353341458186915,-4.6017258114667845,-32.70315259726897,-14.601314049513764,287.1,327.3,49900.1
0.2,0.1,1,0.02,True,True,1.0,1,0.1,-6482.25,1799.4228743004119,6482.25,-34.9,34.9,1.4,-10.387051702933778,-4.602147714139562,-32.77394479852202,-14.5898352903239,287.5,327.9,49891.5
0.1,0.2,1,0.02,True,True,0.5,1,0.1,-6481.45,1800.4124751166205,6481.45,-34.7,34.7,1.4,-10.374279186936837,-4.617499131751516,-32.746535880967755,-14.630075062402188,287.8,327.9,49889.4
0.1,0.1,1,0.02,True,True,1.0,1,0.1,-6481.45,1800.4124751166205,6481.45,-34.7,34.7,1.4,-10.374279186936837,-4.617499131751516,-32.746535880967755,-14.630075062402188,287.8,327.9,49889.4
0.2,0.2,1,0.02,True,True,0.5,1,0.1,-6481.45,1800.4124751166205,6481.45,-34.7,34.7,1.4,-10.374279186936837,-4.617499131751516,-32.746535880967755,-14.630075062402188,287.8,327.9,49889.4
0.3,0.05,1,0.02,True,True,1.0,1,0.1,-6481.45,1800.4124751166205,6481.45,-34.7,34.7,1.4,-10.374279186936837,-4.617499131751516,-32.746535880967755,-14.630075062402188,287.8,327.9,49889.4
0.3,0.1,1,0.02,True,True,1.0,1,0.1,-6522.35,1770.5869875709454,6522.35,-34.9,34.9,1.4,-10.432843842311982,-4.628300590847582,-32.91444531502207,-14.66704125248603,287.7,327.7,49900.1
0.1,0.2,1,0.02,True,True,1.0,1,0.1,-6411.75,1454.9991647573013,6411.75,-34.3,34.3,1.3,-10.409082309583257,-4.6414153162072775,-32.72878216304619,-14.631748854867785,290.1,329.7,49903.1
0.1,0.5,1,0.02,True,True,0.0,1,0.1,-6535.75,1740.3268889940061,6535.75,-34.9,34.9,1.3,-10.478448834029935,-4.6484281868327235,-33.00617038161148,-14.70266117132062,288.7,329.1,49891.5
0.1,0.2,1,0.02,True,True,0.0,1,0.1,-6535.75,1740.3268889940061,6535.75,-34.9,34.9,1.3,-10.478448834029935,-4.6484281868327235,-33.00617038161148,-14.70266117132062,288.7,329.1,49891.5
0.1,0.1,1,0.02,True,True,0.0,1,0.1,-6535.75,1740.3268889940061,6535.75,-34.9,34.9,1.3,-10.478448834029935,-4.6484281868327235,-33.00617038161148,-14.70266117132062,288.7,329.1,49891.5
0.1,0.1,1,0.02,True,True,0.5,1,0.1,-6535.75,1740.3268889940061,6535.75,-34.9,34.9,1.3,-10.478448834029935,-4.6484281868327235,-33.00617038161148,-14.70266117132062,288.7,329.1,49891.5
0.1,0.05,1,0.02,True,True,0.0,1,0.1,-6535.75,1740.3268889940061,6535.75,-34.9,34.9,1.3,-10.478448834029935,-4.6484281868327235,-33.00617038161148,-14.70266117132062,288.7,329.1,49891.5
0.1,0.05,1,0.02,True,True,0.5,1,0.1,-6535.75,1740.3268889940061,6535.75,-34.9,34.9,1.3,-10.478448834029935,-4.6484281868327235,-33.00617038161148,-14.70266117132062,288.7,329.1,49891.5
0.1,0.05,1,0.02,True,True,1.0,1,0.1,-6535.75,1740.3268889940061,6535.75,-34.9,34.9,1.3,-10.478448834029935,-4.6484281868327235,-33.00617038161148,-14.70266117132062,288.7,329.1,49891.5
0.1,0.01,1,0.02,True,True,0.0,1,0.1,-6535.75,1740.3268889940061,6535.75,-34.9,34.9,1.3,-10.478448834029935,-4.6484281868327235,-33.00617038161148,-14.70266117132062,288.7,329.1,49891.5
0.1,0.01,1,0.02,True,True,0.5,1,0.1,-6535.75,1740.3268889940061,6535.75,-34.9,34.9,1.3,-10.478448834029935,-4.6484281868327235,-33.00617038161148,-14.70266117132062,288.7,329.1,49891.5
0.1,0.01,1,0.02,True,True,1.0,1,0.1,-6535.75,1740.3268889940061,6535.75,-34.9,34.9,1.3,-10.478448834029935,-4.6484281868327235,-33.00617038161148,-14.70266117132062,288.7,329.1,49891.5
0.2,0.5,1,0.02,True,True,0.0,1,0.1,-6535.75,1740.3268889940061,6535.75,-34.9,34.9,1.3,-10.478448834029935,-4.6484281868327235,-33.00617038161148,-14.70266117132062,288.7,329.1,49891.5
0.2,0.2,1,0.02,True,True,0.0,1,0.1,-6535.75,1740.3268889940061,6535.75,-34.9,34.9,1.3,-10.478448834029935,-4.6484281868327235,-33.00617038161148,-14.70266117132062,288.7,329.1,49891.5
0.2,0.1,1,0.02,True,True,0.0,1,0.1,-6535.75,1740.3268889940061,6535.75,-34.9,34.9,1.3,-10.478448834029935,-4.6484281868327235,-33.00617038161148,-14.70266117132062,288.7,329.1,49891.5
0.2,0.1,1,0.02,True,True,0.5,1,0.1,-6535.75,1740.3268889940061,6535.75,-34.9,34.9,1.3,-10.478448834029935,-4.6484281868327235,-33.00617038161148,-14.70266117132062,288.7,329.1,49891.5
0.2,0.05,1,0.02,True,True,0.0,1,0.1,-6535.75,1740.3268889940061,6535.75,-34.9,34.9,1.3,-10.478448834029935,-4.6484281868327235,-33.00617038161148,-14.70266117132062,288.7,329.1,49891.5
0.2,0.05,1,0.02,True,True,0.5,1,0.1,-6535.75,1740.3268889940061,6535.75,-34.9,34.9,1.3,-10.478448834029935,-4.6484281868327235,-33.00617038161148,-14.70266117132062,288.7,329.1,49891.5
0.2,0.05,1,0.02,True,True,1.0,1,0.1,-6535.75,1740.3268889940061,6535.75,-34.9,34.9,1.3,-10.478448834029935,-4.6484281868327235,-33.00617038161148,-14.70266117132062,288.7,329.1,49891.5
